areacd,areanm,parentcd,xmin,ymin,xmax,ymax
E02006927,Kidbrooke South,E09000011,0.009,51.448,0.039,51.468
E02006928,Greenwich & Deptford Creekside,E09000011,-0.026,51.474,-0.009,51.485
E02006930,Greenwich East,E09000011,-0.003,51.481,0.023,51.492
E02006931,Greenwich Town & Park,E09000011,-0.023,51.468,0.012,51.485
E02006932,Central & Islington,E08000012,-2.99,53.398,-2.961,53.414
E02006933,Albert Dock & Queen's Dock,E08000012,-2.995,53.386,-2.973,53.406
E02006934,Pier Head,E08000012,-3.004,53.402,-2.982,53.417
E02006935,Thatto Heath,E08000013,-2.766,53.417,-2.718,53.451
E02006936,Nutgrove & Lea Green,E08000013,-2.777,53.419,-2.738,53.439
E02006937,High Town,E06000032,-0.421,51.879,-0.401,51.894
E02006938,Central Luton,E06000032,-0.426,51.872,-0.4,51.884
E02006939,Central Reading North,E06000038,-0.987,51.451,-0.949,51.463
E02006940,Central Reading South,E06000038,-0.984,51.444,-0.963,51.457
E02006941,Butler's Wharf and Queen's Walk,E09000028,-0.088,51.5,-0.066,51.507
E02006942,Bermondsey North,E09000028,-0.086,51.496,-0.072,51.503
E02006943,Smethwick East,E08000028,-1.973,52.487,-1.938,52.503
E02006944,Smethwick South East,E08000028,-1.966,52.482,-1.948,52.491
E02006945,Steeton & Silsden Rural,E08000032,-1.981,53.876,-1.861,53.957
E02006946,Silsden,E08000032,-1.96,53.903,-1.929,53.918
E02006947,Barkerend West & Little Germany,E08000032,-1.767,53.79,-1.728,53.81
E02006948,Central Bradford,E08000032,-1.773,53.789,-1.747,53.805
E02006949,St Werburghs,E06000023,-2.587,51.462,-2.568,51.473
E02006950,St Pauls,E06000023,-2.591,51.459,-2.58,51.469
E02006951,University & Brandon Hill,E06000023,-2.61,51.449,-2.592,51.463
E02006952,City Centre & Harbourside,E06000023,-2.624,51.446,-2.584,51.458
E02006953,Colindale East,E09000003,-0.251,51.59,-0.237,51.602
E02006954,Colindale West & South,E09000003,-0.26,51.586,-0.237,51.598
E02006955,Wembley Park,E09000005,-0.291,51.555,-0.275,51.563
E02006956,Tokyngton,E09000005,-0.287,51.547,-0.265,51.563
E02006957,Broughton East,E08000006,-2.262,53.499,-2.245,53.51
E02006958,Broughton West,E08000006,-2.272,53.492,-2.254,53.508
E02006959,Greengate & Blackfriars,E08000006,-2.261,53.482,-2.245,53.498
E02006960,"University, Crescent & Adelphi Street",E08000006,-2.282,53.478,-2.253,53.496
E02006961,Ordsall West,E08000006,-2.302,53.465,-2.272,53.482
E02006962,Ordsall East,E08000006,-2.276,53.47,-2.26,53.479
E02006963,Salford Quays,E08000006,-2.302,53.465,-2.279,53.476
E02006964,Hamilton North,E06000016,-1.075,52.653,-1.057,52.665
E02006965,Humberstone & Hamilton South,E06000016,-1.095,52.642,-1.063,52.665
E02006966,Oadby North,E07000135,-1.098,52.599,-1.057,52.618
E02006967,Oadby East,E07000135,-1.078,52.585,-1.041,52.603
E02006968,North Ealing,E09000009,-0.307,51.514,-0.278,51.526
E02006969,Ealing Broadway East,E09000009,-0.309,51.508,-0.29,51.517
E02006970,Southall Green East,E09000009,-0.39,51.495,-0.379,51.506
E02006971,Southall Green West,E09000009,-0.407,51.495,-0.382,51.504
E02006972,Kew Bridge & Gunnersbury Park,E09000018,-0.301,51.486,-0.282,51.502
E02006973,Brentford East,E09000018,-0.314,51.479,-0.296,51.496
E02006974,Longton West & Sandford Hill,E06000021,-2.153,52.981,-2.113,53.008
E02006975,Portsea,E06000044,-1.112,50.795,-1.082,50.81
E02006976,Fratton West,E06000044,-1.089,50.795,-1.077,50.807
E02006978,Central Chelmsford East,E07000070,0.467,51.726,0.493,51.744
E02006979,Central Chelmsford West,E07000070,0.457,51.722,0.474,51.741
E02006980,Hockley North & West,E07000075,0.617,51.593,0.673,51.621
E02006981,Hockley South & Hawkwell West,E07000075,0.637,51.585,0.699,51.606
E02006982,Perton & Pattingham,E07000196,-2.325,52.563,-2.188,52.625
E02006983,Miles Platting & New Islington North,E08000003,-2.227,53.482,-2.203,53.497
E02006984,New Islington South & Bradford,E08000003,-2.225,53.475,-2.201,53.489
E02006985,Longsight East,E08000003,-2.202,53.448,-2.186,53.459
E02006986,Levenshulme North & East,E08000003,-2.192,53.443,-2.172,53.454
E02006987,Central Croydon,E09000008,-0.102,51.367,-0.088,51.38
E02006988,South End & St Peter's Road,E09000008,-0.106,51.359,-0.084,51.37
E02006989,Victoria Park,E06000026,-4.171,50.37,-4.144,50.379
E02006990,Stonehouse,E06000026,-4.167,50.333,-4.137,50.373
E02006991,Woolwich Arsenal,E09000011,0.063,51.489,0.079,51.496
E02006992,Greenwich Peninsula West,E09000011,-0.005,51.483,0.025,51.505
E02006993,Greenwich Peninsula East,E09000011,0.005,51.485,0.035,51.502
E02006994,Charlton Riverside & Woolwich Dockyard,E09000011,0.029,51.488,0.069,51.495
E02006995,East Village,E09000025,-0.019,51.54,-0.004,51.553
E02006996,Carpenters Estate & Stratford New Town,E09000025,-0.012,51.536,0.006,51.552
E02006997,Mill Meads,E09000025,-0.021,51.525,0.005,51.543
E02006998,North Woolwich,E09000025,0.037,51.498,0.078,51.508
E02006999,Silvertown & Royal Wharf,E09000025,0.013,51.499,0.046,51.506
E02007000,Werneth,E08000004,-2.143,53.529,-2.124,53.539
E02007001,Coppice,E08000004,-2.135,53.524,-2.115,53.536
E02007002,"Wickersley South, Bramley South & Whiston",E08000018,-1.345,53.384,-1.255,53.428
E02007003,Colne North,E07000122,-2.205,53.854,-2.14,53.874
E02007004,Purfleet,E06000034,0.228,51.479,0.265,51.5
E02007005,West Thurrock,E06000034,0.237,51.461,0.307,51.498
E02007006,Dorchester North,E06000059,-2.466,50.707,-2.431,50.724
E02007007,Poundbury & Dorchester West,E06000059,-2.474,50.703,-2.441,50.721
E02007008,Central Lewisham North,E09000023,-0.02,51.46,-0.01,51.469
E02007009,Central Lewisham South,E09000023,-0.022,51.451,0.001,51.463
E02007010,Wilstead & Shortstown,E06000055,-0.459,52.063,-0.377,52.141
E02007011,Wixams & Elstow,E06000055,-0.489,52.077,-0.441,52.12
E02007012,Broughton West & Milton Keynes Village,E06000042,-0.725,52.037,-0.687,52.063
E02007013,Broughton East,E06000042,-0.696,52.041,-0.669,52.054
E02007014,Kents Hill,E06000042,-0.716,52.016,-0.676,52.042
E02007015,Fairfields & Grange Farm,E06000042,-0.872,52.005,-0.794,52.056
E02007016,Shenley Wood & Crownhill,E06000042,-0.821,52.012,-0.779,52.037
E02007017,Chadwell Heath North West,E09000026,0.113,51.573,0.133,51.582
E02007018,Chadwell Heath South West,E09000026,0.117,51.567,0.132,51.577
E02007019,Ilford Central & East,E09000026,0.07,51.552,0.094,51.563
E02007020,Ilford South East,E09000026,0.074,51.55,0.089,51.56
E02007021,Lye Valley & Cowley East,E07000178,-1.21,51.724,-1.176,51.751
E02007022,Barnard Castle & Upper Teesdale,E06000047,-2.356,54.452,-1.722,54.727
E02007023,Westbury North & West,E06000054,-2.215,51.25,-2.178,51.275
E02007024,Westbury Town & South,E06000054,-2.205,51.244,-2.172,51.268
E02007025,Ludgershall & Tidworth North East,E06000054,-1.667,51.232,-1.577,51.272
E02007026,Tidworth,E06000054,-1.706,51.215,-1.622,51.257
E02007027,"Broadclyst, West Clyst & Stoke Canon",E07000040,-3.586,50.707,-3.329,50.827
E02007028,Cranbrook,E07000040,-3.419,50.743,-3.386,50.759
E02007029,"Bakewell South, Darley Dale & Youlgreave",E07000035,-1.919,53.11,-1.543,53.258
E02007030,"Church Minshull, Kingsbourne & Sound",E06000049,-2.612,53.006,-2.416,53.164
E02007031,Nantwich South East & Wybunbury,E06000049,-2.52,52.986,-2.37,53.065
E02007032,North Walsham East,E07000147,1.374,52.804,1.432,52.84
E02007033,North Walsham West,E07000147,1.341,52.8,1.402,52.842
E02007034,Bishop's Cleeve West & North,E07000083,-2.098,51.941,-2.048,51.959
E02007035,Bishop's Cleeve East & South,E07000083,-2.107,51.931,-2.036,51.957
E02007038,Birches Green & Bromford East,E08000025,-1.838,52.5,-1.791,52.53
E02007039,Greet & Mid Sparkhill,E08000025,-1.873,52.444,-1.838,52.464
E02007040,Sparkhill South,E08000025,-1.865,52.443,-1.844,52.453
E02007041,Skipton North & Upper Wharfedale,E07000163,-2.284,53.95,-1.817,54.252
E02007042,Northallerton North & East,E07000164,-1.47,54.321,-1.355,54.382
E02007043,Northallerton Town & Romanby,E07000164,-1.47,54.329,-1.419,54.346
E02007044,Malton & Norton North,E07000167,-0.821,54.128,-0.732,54.174
E02007045,Malton & Norton South,E07000167,-0.832,54.104,-0.754,54.142
E02007046,Bybrook,E07000105,0.847,51.149,0.884,51.176
E02007047,"Godinton, Repton & Orchard Heights",E07000105,0.836,51.147,0.868,51.167
E02007048,"Brinklow, Wolvey & Churchover",E07000220,-1.46,52.389,-1.213,52.534
E02007049,"Houlton, Clifton & Brownsover North",E07000220,-1.283,52.354,-1.172,52.412
E02007050,"Town Centre, Overdale & Dawley Bank",E06000020,-2.49,52.671,-2.435,52.688
E02007051,"Lawley, Horsehay & Lightmoor",E06000020,-2.499,52.643,-2.469,52.677
E02007052,Heigham Grove & St Augustines,E07000148,1.273,52.63,1.302,52.642
E02007053,City Centre West,E07000148,1.283,52.62,1.305,52.637
E02007054,Old Costessey & Queens Hills,E07000149,1.172,52.646,1.249,52.679
E02007055,New Costessey,E07000149,1.197,52.639,1.248,52.655
E02007056,"Mile End North, Braiswick & Kingswood Heath",E07000071,0.867,51.902,0.92,51.929
E02007057,Mile End South,E07000071,0.88,51.899,0.917,51.919
E02007058,Central Darlington & Pierremont,E06000005,-1.578,54.521,-1.542,54.538
E02007059,"Harbour, Victoria & Wooler Road",E06000001,-1.248,54.676,-1.192,54.695
E02007060,Central Stockton & Portrack,E06000004,-1.326,54.559,-1.267,54.578
E02007061,Parkfield,E06000004,-1.345,54.53,-1.307,54.562
E02007062,Ingleby Barwick North,E06000004,-1.329,54.513,-1.31,54.531
E02007063,Ingleby Barwick West & South,E06000004,-1.34,54.505,-1.309,54.536
E02007064,Patchway,E06000025,-2.588,51.523,-2.556,51.547
E02007065,Charlton Hayes,E06000025,-2.595,51.517,-2.571,51.538
E02007066,Great Stoke & Stoke Park,E06000025,-2.569,51.492,-2.532,51.531
E02007067,Frenchay & Stoke Gifford East,E06000025,-2.547,51.492,-2.49,51.522
E02007068,Elliman,E06000039,-0.601,51.512,-0.586,51.524
E02007069,Wexham Road,E06000039,-0.595,51.505,-0.569,51.52
E02007070,"Broughton, Mawsley & Loddington",E06000061,-0.891,52.347,-0.698,52.437
E02007071,Burton Latimer,E06000061,-0.705,52.348,-0.628,52.38
E02007072,Upton,E06000062,-0.971,52.227,-0.937,52.25
E02007073,West Hunsbury,E06000062,-0.968,52.204,-0.913,52.234
E02007074,St Mary's,E06000045,-1.405,50.897,-1.392,50.91
E02007075,Ocean Village & Town Quay,E06000045,-1.41,50.883,-1.387,50.905
E02007076,"Augusta Park, East Anton & the Enhams",E07000093,-1.499,51.22,-1.427,51.262
E02007077,Picket Twenty & Picket Piece,E07000093,-1.466,51.2,-1.421,51.227
E02007078,Andover South East,E07000093,-1.493,51.192,-1.447,51.215
E02007079,North Bransholme,E06000010,-0.349,53.797,-0.323,53.812
E02007080,Kingswood,E06000010,-0.366,53.792,-0.335,53.809
E02007081,Cleethorpes North & Haverstoe,E06000012,-0.048,53.539,0.004,53.569
E02007082,"Lenton Abbey, University & Wollaton Park",E06000018,-1.227,52.932,-1.179,52.96
E02007083,Nine Elms,E09000032,-0.156,51.475,-0.126,51.485
E02007084,Queenstown Road & Patmore,E09000032,-0.157,51.469,-0.134,51.48
E02007085,"Bar Hill, Girton & Grantchester",E07000012,-0.058,52.17,0.105,52.28
E02007086,Trumpington,E07000008,0.098,52.158,0.132,52.186
E02007087,Newtown,E07000008,0.101,52.18,0.138,52.201
E02007088,"Ashwell, Weston & Barley",E07000099,-0.22,51.924,0.074,52.081
E02007089,Great Ashby & Wymondley,E07000099,-0.25,51.911,-0.155,51.958
E02007090,Colney Heath & Highfield Park,E07000240,-0.307,51.728,-0.242,51.768
E02007091,Chells North,E07000243,-0.179,51.903,-0.155,51.921
E02007092,Welham Green,E07000241,-0.255,51.706,-0.178,51.749
E02007093,"Datchworth, Walkern & Cottered",E07000242,-0.179,51.831,0.015,51.971
E02007094,Chopwell & High Spen,E08000037,-1.853,54.904,-1.755,54.954
E02007095,Newcastle Great Park & Dinnington,E08000021,-1.714,55.023,-1.625,55.079
E02007096,Kingston Park,E08000021,-1.68,55.009,-1.647,55.025
E02007097,Heaton Park & Portland Road,E08000021,-1.608,54.975,-1.581,54.988
E02007098,Byker East,E08000021,-1.578,54.97,-1.548,54.992
E02007099,Newcastle City Centre,E08000021,-1.643,54.963,-1.605,54.996
E02007100,Shieldfield & Quayside,E08000021,-1.609,54.968,-1.588,54.979
E02007101,Elswick North,E08000021,-1.666,54.969,-1.641,54.977
E02007102,Arthur's Hill,E08000021,-1.638,54.967,-1.619,54.979
E02007103,Byker South & St Peters,E08000021,-1.593,54.965,-1.565,54.979
E02007104,Elswick South,E08000021,-1.657,54.96,-1.62,54.974
E02007105,Ashington West & South,E06000057,-1.651,55.162,-1.543,55.206
E02007106,Cramlington North & East,E06000057,-1.597,55.074,-1.547,55.104
E02007107,"Stocksfield, Riding Mill & Corbridge",E06000057,-2.135,54.834,-1.821,55.027
E02007108,Dalston Kingsland,E09000012,-0.084,51.542,-0.07,51.551
E02007109,De Beauvoir,E09000012,-0.085,51.536,-0.064,51.546
E02007110,Hoxton South & East,E09000012,-0.091,51.526,-0.08,51.533
E02007111,Shoreditch,E09000012,-0.085,51.52,-0.072,51.533
E02007112,Leamouth,E09000030,-0.007,51.506,0.009,51.514
E02007113,Blackwall,E09000030,-0.016,51.5,0,51.512
E02007114,Cubitt Town,E09000030,-0.017,51.493,-0.006,51.505
E02007115,King's Cross & Bloomsbury North,E09000007,-0.131,51.523,-0.113,51.531
E02007116,Cowley North,E07000178,-1.23,51.734,-1.203,51.749
W02000001,Amlwch & Llannerch-y-medd,W06000001,-4.613,53.289,-4.317,53.436
W02000002,"Rhos-y-bol, Marian-glas & Moelfre",W06000001,-4.421,53.241,-4.22,53.418
W02000003,Holyhead,W06000001,-4.655,53.293,-4.612,53.319
W02000004,Llain-goch & Valley,W06000001,-4.697,53.24,-4.486,53.386
W02000005,Beaumaris & Benllech,W06000001,-4.27,53.232,-4.02,53.338
W02000006,Llangefni,W06000001,-4.47,53.221,-4.271,53.31
W02000007,Bodedern & Rhosneigr,W06000001,-4.567,53.177,-4.383,53.32
W02000008,Llanfair Pwllgwyngyll & Menai Bridge,W06000001,-4.218,53.214,-4.154,53.246
W02000009,Newborough,W06000001,-4.459,53.126,-4.194,53.265
W02000010,Bangor City,W06000002,-4.156,53.22,-4.108,53.237
W02000011,Bangor South,W06000002,-4.176,53.192,-4.109,53.228
W02000012,Bethesda,W06000002,-4.127,53.1,-3.935,53.248
W02000013,Bethel & Llanrug,W06000002,-4.26,53.122,-4.155,53.193
W02000014,Llanberis & Deiniolen,W06000002,-4.21,53.075,-4.012,53.219
W02000015,Caernarfon East,W06000002,-4.278,53.127,-4.229,53.162
W02000016,Caernarfon West & Waunfawr,W06000002,-4.32,53.031,-4.075,53.141
W02000017,"Pen-y-groes, Tal-y-sarn & Dyffryn Nantlle",W06000002,-4.402,52.981,-4.156,53.123
W02000018,Blaenau Ffestiniog & Trawsfynydd,W06000002,-4.044,52.831,-3.774,53.023
W02000019,Porthmadog,W06000002,-4.315,52.905,-3.977,53.09
W02000020,Cricieth & Llanaelhaearn,W06000002,-4.511,52.892,-4.195,53.005
W02000021,Pwllheli & Morfa Nefyn,W06000002,-4.612,52.863,-4.396,52.949
W02000022,Harlech & Llanbedr,W06000002,-4.152,52.741,-3.962,52.946
W02000023,Abersoch & Aberdaron,W06000002,-4.804,52.745,-4.457,52.924
W02000024,Bala & Mawddwy,W06000002,-3.902,52.6,-3.437,53.012
W02000025,Barmouth & Dolgellau,W06000002,-4.085,52.701,-3.688,52.848
W02000026,Tywyn & Llangelynnin,W06000002,-4.129,52.541,-3.84,52.747
W02000027,Llandudno Town & Gogarth,W06000003,-3.88,53.316,-3.801,53.343
W02000028,Llandudno South,W06000003,-3.846,53.304,-3.779,53.328
W02000029,Penrhyn Bay,W06000003,-3.809,53.288,-3.744,53.329
W02000030,Rhos-on-Sea,W06000003,-3.767,53.3,-3.737,53.317
W02000031,Kinmel Bay & Towyn,W06000003,-3.564,53.282,-3.497,53.317
W02000032,Llandudno Junction North & Deganwy,W06000003,-3.84,53.28,-3.799,53.308
W02000033,Colwyn Bay North,W06000003,-3.743,53.283,-3.697,53.304
W02000034,Upper Colwyn Bay,W06000003,-3.755,53.268,-3.686,53.3
W02000035,Old Colwyn & Llanddulas,W06000003,-3.701,53.269,-3.6,53.295
W02000036,Abergele,W06000003,-3.618,53.253,-3.517,53.3
W02000037,Llandudno Junction South & Llasanffraid Glan Conwy,W06000003,-3.821,53.235,-3.739,53.299
W02000038,Conwy & Afon Roe,W06000003,-3.97,53.145,-3.808,53.297
W02000039,Llanfairfechan & Penmaenmawr,W06000003,-4.007,53.219,-3.856,53.289
W02000040,"Betws-yn-Rhos, Llangernyw & Llansannan",W06000003,-3.758,52.965,-3.455,53.278
W02000041,Llanrwst & Betws-y-coed,W06000003,-4.031,52.949,-3.67,53.242
W02000042,Prestatyn North,W06000004,-3.447,53.329,-3.406,53.343
W02000043,Prestatyn Central & East,W06000004,-3.42,53.323,-3.361,53.354
W02000044,Prestatyn South,W06000004,-3.444,53.321,-3.392,53.333
W02000045,Rhyl North,W06000004,-3.509,53.31,-3.445,53.333
W02000047,Rhyl South West,W06000004,-3.505,53.303,-3.471,53.321
W02000049,Dyserth & Tremeirchion,W06000004,-3.446,53.214,-3.33,53.328
W02000050,Rhuddlan & Bodelwyddan,W06000004,-3.53,53.252,-3.431,53.329
W02000051,St Asaph & Trefnant,W06000004,-3.533,53.203,-3.379,53.279
W02000052,Denbigh West,W06000004,-3.474,53.158,-3.408,53.215
W02000053,Denbigh East & Pentre Llanrhaeadr,W06000004,-3.602,53.063,-3.347,53.218
W02000054,Llandyrnog & Llanarmon-yn-Iâl,W06000004,-3.392,53.02,-3.127,53.237
W02000055,Ruthin,W06000004,-3.339,53.091,-3.289,53.132
W02000056,"Corwen, Llanelidan & Efenechdyd",W06000004,-3.49,52.963,-3.212,53.116
W02000057,Llangollen & Llandrillo,W06000004,-3.491,52.862,-3.09,53.027
W02000058,"Gronant, Ffynnongroyw & Trelawnyd",W06000005,-3.401,53.292,-3.288,53.356
W02000059,Mostyn & Holway,W06000005,-3.358,53.259,-3.205,53.327
W02000060,Holywell & Bagillt,W06000005,-3.243,53.246,-3.143,53.301
W02000061,Flint North East,W06000005,-3.148,53.213,-3.061,53.272
W02000062,Flint South West,W06000005,-3.177,53.217,-3.119,53.259
W02000063,"Caerwys, Halkyn & Nannerch",W06000005,-3.362,53.152,-3.141,53.275
W02000064,Connah's Quay North,W06000005,-3.099,53.213,-3.036,53.253
W02000065,Connah's Quay Wepre,W06000005,-3.102,53.204,-3.016,53.252
W02000066,Shotton & Garden City,W06000005,-3.053,53.182,-2.92,53.244
W02000067,Connah's Quay South & Northop Hall,W06000005,-3.114,53.191,-3.025,53.217
W02000068,Queensferry & Sandycroft,W06000005,-3.03,53.175,-2.97,53.213
W02000069,"Buckley North, Northop & Sychdyn",W06000005,-3.154,53.167,-3.073,53.222
W02000070,Ewloe & Hawarden,W06000005,-3.086,53.167,-2.998,53.2
W02000071,New Brighton & Mynyddisa,W06000005,-3.132,53.153,-3.085,53.185
W02000072,Broughton & Saltney,W06000005,-3.018,53.152,-2.92,53.194
W02000073,Mold,W06000005,-3.167,53.155,-3.125,53.186
W02000074,Buckley South,W06000005,-3.095,53.149,-3.047,53.176
W02000075,Pen-y-ffordd & Higher Kinnerton,W06000005,-3.063,53.129,-2.964,53.175
W02000076,"Leeswood, Treuddyn & Gwernaffield",W06000005,-3.218,53.081,-3.051,53.192
W02000077,Hope,W06000005,-3.141,53.072,-2.997,53.136
W02000080,Llay South & Gwersyllt East,W06000006,-3.029,53.054,-2.974,53.097
W02000081,Gwersyllt West & Summerhill,W06000006,-3.044,53.052,-3.012,53.097
W02000082,New Broughton & Bryn Cefn,W06000006,-3.051,53.048,-3.013,53.086
W02000083,Coedpoeth & Brymbo,W06000006,-3.089,53.037,-3.02,53.092
W02000085,"Town North, University & Rhos-ddu",W06000006,-3.012,53.045,-2.982,53.073
W02000087,Caia Park,W06000006,-2.983,53.038,-2.964,53.056
W02000088,Wrexham West,W06000006,-3.031,53.029,-2.984,53.054
W02000089,Hermitage & Whitegate,W06000006,-2.994,53.031,-2.963,53.05
W02000090,Pen-y-cae & Minera,W06000006,-3.149,52.987,-3.056,53.082
W02000091,Johnstown North & Rhostyllen,W06000006,-3.056,53.004,-3.01,53.04
W02000092,Rhosllannerchrugog & Johnstown South,W06000006,-3.119,52.997,-3.034,53.05
W02000093,Ruabon & Marchwiel,W06000006,-3.065,52.948,-2.882,53.037
W02000094,Cefn Mawr,W06000006,-3.127,52.955,-3.055,52.999
W02000095,"Bangor-on-Dee, Overton & Penley",W06000006,-2.973,52.895,-2.724,53.039
W02000096,Chirk & Ceiriog Valley,W06000006,-3.375,52.867,-3.017,52.972
W02000097,Llanfyllin & Llanwyddyn,W06000023,-3.609,52.662,-3.116,52.902
W02000098,Four Crosses & Guilsfield,W06000023,-3.289,52.622,-2.961,52.796
W02000099,Welshpool,W06000023,-3.215,52.611,-3.093,52.714
W02000100,Machynlleth & Banwy,W06000023,-3.929,52.479,-3.387,52.766
W02000101,"Montgomery, Trewern & Berriew",W06000023,-3.313,52.543,-3.02,52.724
W02000102,Llanfair Caereinion & Caersws,W06000023,-3.599,52.503,-3.256,52.693
W02000103,"Abermule, Churchstoke & Kerry",W06000023,-3.366,52.435,-2.994,52.591
W02000104,Newtown North,W06000023,-3.367,52.489,-3.255,52.546
W02000105,Newtown South,W06000023,-3.349,52.491,-3.317,52.513
W02000106,"Llanidloes, Blaen Hafren & Llandinam",W06000023,-3.772,52.358,-3.344,52.541
W02000107,Knighton & Presteigne,W06000023,-3.428,52.127,-2.95,52.464
W02000108,"Rhayader, Newbridge-on-Wye & Elan Valley",W06000023,-3.745,52.166,-3.206,52.411
W02000109,Llandrindod Wells,W06000023,-3.395,52.221,-3.335,52.262
W02000110,Builth Wells & Llanwrtyd Wells,W06000023,-3.758,52.036,-3.195,52.29
W02000111,Hay-on-Wye & Talgarth,W06000023,-3.436,51.927,-3.067,52.161
W02000113,Brecon,W06000023,-3.424,51.933,-3.348,51.962
W02000114,"Crickhowell, Llangynidr & Llangorse",W06000023,-3.358,51.79,-3.039,51.993
W02000116,Borth & Bont-goch,W06000008,-4.083,52.415,-3.826,52.562
W02000117,Aberystwyth North,W06000008,-4.092,52.409,-4.023,52.435
W02000118,Aberystwyth South,W06000008,-4.093,52.394,-4.03,52.419
W02000120,Aberaeron & Llanrhystud,W06000008,-4.306,52.181,-3.992,52.353
W02000122,New Quay & Penbryn,W06000008,-4.528,52.089,-4.198,52.222
W02000123,Lampeter & Llanfihangel Ystrad,W06000008,-4.256,52.048,-3.94,52.251
W02000124,Cardigan & Aber-porth,W06000008,-4.696,52.055,-4.508,52.145
W02000125,"Beulah, Troed-yr-aur & Llandysul",W06000008,-4.585,52.027,-4.228,52.133
W02000126,Cilgerran & Crymych,W06000009,-4.848,51.919,-4.486,52.118
W02000127,Fishguard,W06000009,-5.096,51.903,-4.799,52.035
W02000128,St Davids & Letterston,W06000009,-5.414,51.847,-4.936,51.971
W02000129,"Crundale, Clynderwen & Maenclochog",W06000009,-4.99,51.767,-4.659,51.967
W02000130,Haverfordwest North,W06000009,-5,51.796,-4.951,51.816
W02000131,Haverfordwest South,W06000009,-5.013,51.774,-4.936,51.804
W02000132,Narberth,W06000009,-4.91,51.718,-4.617,51.847
W02000133,"Johnston, Broad Haven & St Ishmaels",W06000009,-5.669,51.68,-4.969,51.88
W02000134,Neyland,W06000009,-5.003,51.699,-4.887,51.78
W02000135,Milford Haven East,W06000009,-5.043,51.701,-4.991,51.742
W02000136,Saundersfoot,W06000009,-4.833,51.697,-4.623,51.778
W02000137,Milford Haven West,W06000009,-5.078,51.706,-5.027,51.734
W02000138,Pembroke Dock,W06000009,-4.977,51.68,-4.912,51.705
W02000139,Pembroke East & Manorbier,W06000009,-4.926,51.635,-4.751,51.725
W02000140,Pembroke West & Castlemartin,W06000009,-5.126,51.596,-4.862,51.695
W02000141,Tenby & Caldey,W06000009,-4.774,51.63,-4.675,51.708
W02000142,Llanfihangel-ar-arth & Llanybydder,W06000010,-4.322,51.957,-4.019,52.114
W02000143,"Llandovery, Cil-y-cwm & Cynwyl Gaeo",W06000010,-4.096,51.936,-3.647,52.142
W02000144,"Tre-lech, Cenarth & Llangeler",W06000010,-4.589,51.834,-4.301,52.052
W02000145,"Llandeilo, Llangadog & Maenordeilo",W06000010,-4.069,51.819,-3.694,52.005
W02000146,"Abergwili, Llanegwad & Carmel",W06000010,-4.291,51.805,-4.011,52.033
W02000147,Carmarthen West & Cynwyl Elfed,W06000010,-4.469,51.839,-4.268,51.981
W02000148,Carmarthen North,W06000010,-4.327,51.858,-4.276,51.883
W02000149,Carmarthen South & Llangynnwr,W06000010,-4.385,51.824,-4.198,51.866
W02000151,"Brynaman, Y Garnant & Glanaman",W06000010,-3.952,51.768,-3.776,51.851
W02000152,Llandybie & Saron,W06000010,-4.073,51.769,-3.935,51.85
W02000153,"Llanddarog, Llangyndeyrn & Ferryside",W06000010,-4.376,51.727,-4.087,51.871
W02000154,Ammanford & Betws,W06000010,-4.002,51.764,-3.937,51.803
W02000156,"Llan-non, Cross Hands & Pen-y-groes",W06000010,-4.156,51.726,-4.01,51.814
W02000157,Glyn & Pontyberem,W06000010,-4.228,51.713,-4.064,51.835
W02000158,Yr Hendy & Tŷ-croes,W06000010,-4.091,51.696,-3.998,51.786
W02000159,Cydweli & Trimsaran,W06000010,-4.327,51.699,-4.202,51.764
W02000160,Swiss Valley & Llangennech,W06000010,-4.163,51.682,-4.065,51.742
W02000161,Dafen & Felin-foel,W06000010,-4.16,51.683,-4.112,51.714
W02000162,Pembrey & Burry Port,W06000010,-4.38,51.668,-4.218,51.733
W02000163,Llanelli North,W06000010,-4.166,51.682,-4.14,51.697
W02000164,Llanelli West,W06000010,-4.23,51.676,-4.153,51.716
W02000165,Llanelli Bigyn,W06000010,-4.158,51.671,-4.124,51.686
W02000166,Bynea & Llwynhendy,W06000010,-4.136,51.658,-4.08,51.691
W02000167,Llanelli South,W06000010,-4.181,51.655,-4.132,51.682
W02000168,Pontarddulais,W06000011,-4.054,51.698,-3.991,51.753
W02000169,Clydach & Mawr,W06000011,-4.021,51.687,-3.843,51.774
W02000170,Morriston North,W06000011,-3.948,51.671,-3.901,51.694
W02000171,Llangyfelach & Tircoed,W06000011,-4.031,51.656,-3.932,51.708
W02000172,Gorseinon,W06000011,-4.077,51.66,-4.021,51.706
W02000173,Birchgrove,W06000011,-3.905,51.658,-3.847,51.694
W02000174,Loughor,W06000011,-4.081,51.65,-3.992,51.673
W02000175,Morriston South,W06000011,-3.94,51.652,-3.916,51.672
W02000176,Mynydd-bach,W06000011,-3.957,51.645,-3.93,51.679
W02000177,Llansamlet,W06000011,-3.924,51.65,-3.871,51.676
W02000178,Penderry,W06000011,-3.999,51.644,-3.951,51.665
W02000179,Gowerton,W06000011,-4.091,51.63,-4.014,51.659
W02000180,Ravenhill,W06000011,-4.02,51.638,-3.956,51.653
W02000181,Bon-y-maen,W06000011,-3.935,51.626,-3.874,51.655
